Project,Subproject,Treatment,"Deployment Name","ID Type","Deployment ID","Sequence ID","Begin Time","End Time","Species Name","Common Name",Age,Sex,"Individually Identifiable",Count,"Actual Lat","Actual Lon",Fuzzed
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem005.20180308,Researcher,d39056,d39056s3,2018-03-09T17:12:44,2018-03-09T17:12:50,"Meleagris gallopavo","Wild Turkey",Unknown,Unknown,N,1,47.06714,-113.26332,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem005.20180308,Researcher,d39056,d39056s4,2018-03-13T05:17:00,2018-03-13T05:17:07,"No Animal","No Animal",Unknown,Unknown,N,1,47.06714,-113.26332,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem005.20180308,Researcher,d39056,d39056s5,2018-03-13T12:24:11,2018-03-13T12:24:34,"Meleagris gallopavo","Wild Turkey",Adult,Female,N,1,47.06714,-113.26332,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem005.20180308,Researcher,d39056,d39056s6,2018-03-13T12:53:11,2018-03-13T12:53:17,"Meleagris gallopavo","Wild Turkey",Adult,Female,N,1,47.06714,-113.26332,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem005.20180308,Researcher,d39056,d39056s7,2018-03-13T14:18:02,2018-03-13T14:18:08,"Meleagris gallopavo","Wild Turkey",Adult,Female,N,1,47.06714,-113.26332,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem005.20180308,Researcher,d39056,d39056s8,2018-03-13T14:25:00,2018-03-13T14:25:07,"Meleagris gallopavo","Wild Turkey",Adult,Female,N,1,47.06714,-113.26332,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem005.20180308,Researcher,d39056,d39056s9,2018-03-15T13:48:05,2018-03-15T13:48:11,"Meleagris gallopavo","Wild Turkey",Adult,Female,N,1,47.06714,-113.26332,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s1,2018-03-08T13:59:04,2018-03-08T13:59:19,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s10,2018-03-21T00:41:49,2018-03-21T00:41:55,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s11,2018-03-22T14:59:36,2018-03-22T14:59:59,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s12,2018-03-23T01:00:12,2018-03-23T01:00:18,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s13,2018-03-24T20:35:37,2018-03-24T20:35:43,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s14,2018-03-26T02:50:46,2018-03-26T02:50:52,"Canis latrans",Coyote,Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s15,2018-04-08T00:44:23,2018-04-08T00:44:28,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s16,2018-04-13T18:42:09,2018-04-13T18:42:15,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s17,2018-04-14T17:33:47,2018-04-14T17:34:12,"Odocoileus virginianus","White-tailed Deer",Unknown,Unknown,N,2,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s18,2018-04-14T18:01:36,2018-04-14T18:02:09,"Odocoileus virginianus","White-tailed Deer",Unknown,Unknown,N,2,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s19,2018-04-16T01:42:49,2018-04-16T01:42:56,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s2,2018-03-08T16:29:12,2018-03-08T16:29:19,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s20,2018-04-16T07:43:17,2018-04-16T07:44:03,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s3,2018-03-09T22:04:55,2018-03-09T22:05:01,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s4,2018-03-14T04:46:52,2018-03-14T04:46:58,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s5,2018-03-16T02:15:41,2018-03-16T02:15:46,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s6,2018-03-19T04:00:59,2018-03-19T04:01:06,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s7,2018-03-19T06:25:05,2018-03-19T06:25:13,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s8,2018-03-20T02:21:15,2018-03-20T02:21:23,"No Animal","No Animal",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec033_Mem020.20180308,Researcher,d39057,d39057s9,2018-03-20T05:17:44,2018-03-20T05:17:50,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.06325,-113.2634,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec051_Mem051.20180308,Researcher,d39050,d39050s1,2018-03-08T14:42:41,2018-03-08T14:42:49,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.07704,-113.2592,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec051_Mem051.20180308,Researcher,d39050,d39050s2,2018-03-19T20:39:28,2018-03-19T20:39:36,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,47.07704,-113.2592,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec051_Mem051.20180308,Researcher,d39050,d39050s3,2018-03-25T08:45:42,2018-03-25T08:45:55,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,2,47.07704,-113.2592,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec051_Mem051.20180308,Researcher,d39050,d39050s4,2018-04-06T22:55:35,2018-04-06T22:55:41,"Canis latrans",Coyote,Unknown,Unknown,N,1,47.07704,-113.2592,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec051_Mem051.20180308,Researcher,d39050,d39050s5,2018-04-16T09:49:14,2018-04-16T09:49:30,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.07704,-113.2592,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec024_Mem093.20180319,Researcher,d39066,d39066s1,2018-03-19T15:18:45,2018-03-19T15:18:59,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.0964,-113.229,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec024_Mem093.20180319,Researcher,d39066,d39066s2,2018-03-21T22:31:52,2018-03-21T22:31:58,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.0964,-113.229,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec024_Mem093.20180319,Researcher,d39066,d39066s3,2018-03-31T05:16:00,2018-03-31T05:16:06,"Canis lupus","Gray Wolf",Unknown,Unknown,N,1,47.0964,-113.229,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec024_Mem093.20180319,Researcher,d39066,d39066s4,2018-04-16T15:07:08,2018-04-16T15:07:15,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.0964,-113.229,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec038_Mem088.20180308,Researcher,d39060,d39060s1,2018-03-08T14:11:07,2018-03-08T14:11:43,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.06672,-113.2269,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec038_Mem088.20180308,Researcher,d39060,d39060s2,2018-03-15T01:06:17,2018-03-15T01:06:23,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.06672,-113.2269,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec038_Mem088.20180308,Researcher,d39060,d39060s3,2018-03-16T03:10:36,2018-03-16T03:10:42,"Mustela frenata","Long-tailed Weasel",Unknown,Unknown,N,1,47.06672,-113.2269,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec038_Mem088.20180308,Researcher,d39060,d39060s4,2018-03-29T20:47:13,2018-03-29T20:47:20,"Canis latrans",Coyote,Unknown,Unknown,N,1,47.06672,-113.2269,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec038_Mem088.20180308,Researcher,d39060,d39060s5,2018-04-16T08:43:01,2018-04-16T08:43:07,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.06672,-113.2269,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec040_Mem016.20180308,Researcher,d39062,d39062s1,2018-03-08T13:20:26,2018-03-08T13:20:40,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.07516,-113.2394,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec040_Mem016.20180308,Researcher,d39062,d39062s2,2018-03-16T01:46:56,2018-03-16T01:47:03,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.07516,-113.2394,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec040_Mem016.20180308,Researcher,d39062,d39062s3,2018-03-16T23:00:58,2018-03-16T23:01:16,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.07516,-113.2394,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec040_Mem016.20180308,Researcher,d39062,d39062s4,2018-03-18T15:02:01,2018-03-18T15:02:21,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.07516,-113.2394,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec040_Mem016.20180308,Researcher,d39062,d39062s5,2018-03-29T14:01:39,2018-03-29T14:01:45,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.07516,-113.2394,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec040_Mem016.20180308,Researcher,d39062,d39062s6,2018-04-01T06:31:43,2018-04-01T06:31:51,"Canis latrans",Coyote,Unknown,Unknown,N,1,47.07516,-113.2394,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec040_Mem016.20180308,Researcher,d39062,d39062s7,2018-04-02T23:31:08,2018-04-02T23:31:15,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,47.07516,-113.2394,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec040_Mem016.20180308,Researcher,d39062,d39062s8,2018-04-16T09:08:22,2018-04-16T09:08:45,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.07516,-113.2394,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec003_Mem053.20180308,Researcher,d39059,d39059s1,2018-03-08T14:39:55,2018-03-08T14:41:19,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.06193,-113.23701,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec003_Mem053.20180308,Researcher,d39059,d39059s2,2018-03-08T20:19:07,2018-03-08T20:19:14,"Unknown Small Rodent","Unknown Small Rodent",Unknown,Unknown,N,1,47.06193,-113.23701,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec003_Mem053.20180308,Researcher,d39059,d39059s3,2018-04-14T11:09:17,2018-04-14T11:09:22,"No Animal","No Animal",Unknown,Unknown,N,1,47.06193,-113.23701,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec003_Mem053.20180308,Researcher,d39059,d39059s4,2018-04-15T13:46:05,2018-04-15T13:46:11,"No Animal","No Animal",Unknown,Unknown,N,1,47.06193,-113.23701,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec003_Mem053.20180308,Researcher,d39059,d39059s5,2018-04-16T08:25:37,2018-04-16T08:25:44,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.06193,-113.23701,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec003_Mem053.20180308,Researcher,d39059,d39059s6,2018-04-16T08:26:46,2018-04-16T08:26:53,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.06193,-113.23701,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec009_Mem034.20180308,Researcher,d39054,d39054s1,2018-03-08T13:40:46,2018-03-08T13:40:53,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.0633,-113.24674,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec009_Mem034.20180308,Researcher,d39054,d39054s2,2018-04-16T09:36:22,2018-04-16T09:37:15,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.0633,-113.24674,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec042_Mem096.20180319,Researcher,d39065,d39065s1,2018-03-19T11:34:07,2018-03-19T11:34:14,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.09506,-113.2157,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec042_Mem096.20180319,Researcher,d39065,d39065s2,2018-03-31T10:22:36,2018-03-31T10:22:44,"Ursus arctos","Brown Bear",Unknown,Unknown,N,1,47.09506,-113.2157,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec042_Mem096.20180319,Researcher,d39065,d39065s3,2018-04-02T16:33:31,2018-04-02T16:33:36,"Alces alces",Moose,Unknown,Unknown,N,1,47.09506,-113.2157,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec042_Mem096.20180319,Researcher,d39065,d39065s4,2018-04-07T18:53:52,2018-04-07T18:53:58,"Alces alces",Moose,Unknown,Unknown,N,1,47.09506,-113.2157,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec042_Mem096.20180319,Researcher,d39065,d39065s5,2018-04-13T17:17:53,2018-04-13T17:18:00,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,47.09506,-113.2157,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec042_Mem096.20180319,Researcher,d39065,d39065s6,2018-04-16T13:22:56,2018-04-16T13:23:02,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.09506,-113.2157,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec042_Mem096.20180319,Researcher,d39065,d39065s7,2018-04-16T13:25:15,2018-04-16T13:25:34,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.09506,-113.2157,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec059_Mem094.20180319,Researcher,d39067,d39067s1,2018-03-19T10:04:01,2018-03-19T10:04:10,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.08356,-113.24007,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec059_Mem094.20180319,Researcher,d39067,d39067s2,2018-03-19T10:06:39,2018-03-19T10:07:13,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,47.08356,-113.24007,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec059_Mem094.20180319,Researcher,d39067,d39067s3,2018-03-22T11:00:15,2018-03-22T11:00:21,"Tamiasciurus hudsonicus","American Red Squirrel",Unknown,Unknown,N,1,47.08356,-113.24007,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec059_Mem094.20180319,Researcher,d39067,d39067s4,2018-03-24T21:34:14,2018-03-24T21:34:28,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.08356,-113.24007,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec059_Mem094.20180319,Researcher,d39067,d39067s5,2018-04-09T14:52:05,2018-04-09T14:52:19,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.08356,-113.24007,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec059_Mem094.20180319,Researcher,d39067,d39067s6,2018-04-15T16:33:15,2018-04-15T16:33:21,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.08356,-113.24007,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec059_Mem094.20180319,Researcher,d39067,d39067s7,2018-04-16T13:56:24,2018-04-16T13:57:04,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.08356,-113.24007,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec046_Mem092.20180319,Researcher,d39064,d39064s1,2018-03-19T14:18:16,2018-03-19T14:18:22,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.09514,-113.2382,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec046_Mem092.20180319,Researcher,d39064,d39064s2,2018-03-31T18:58:27,2018-03-31T18:58:34,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.09514,-113.2382,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec046_Mem092.20180319,Researcher,d39064,d39064s3,2018-04-06T11:49:17,2018-04-06T11:49:23,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.09514,-113.2382,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec046_Mem092.20180319,Researcher,d39064,d39064s4,2018-04-16T14:57:36,2018-04-16T14:58:17,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.09514,-113.2382,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s1,2018-03-19T10:04:01,2018-03-19T10:04:10,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s10,2018-04-07T07:59:29,2018-04-07T07:59:36,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s11,2018-04-07T23:23:34,2018-04-07T23:23:40,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s12,2018-04-09T16:21:48,2018-04-09T16:21:55,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s13,2018-04-11T18:43:54,2018-04-11T18:44:03,"No Animal","No Animal",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s14,2018-04-16T13:18:24,2018-04-16T13:18:34,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s2,2018-03-19T10:06:39,2018-03-19T10:07:13,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s3,2018-03-22T11:00:15,2018-03-22T11:00:21,"Tamiasciurus hudsonicus","American Red Squirrel",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s4,2018-03-24T21:34:14,2018-03-24T21:34:28,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s5,2018-04-09T14:52:05,2018-04-09T14:52:19,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s6,2018-04-15T16:33:15,2018-04-15T16:33:21,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s7,2018-04-16T13:56:24,2018-04-16T13:57:04,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s8,2018-04-02T18:03:38,2018-04-02T18:03:45,"No Animal","No Animal",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec002_Mem070.20180319,Researcher,d39068,d39068s9,2018-04-07T07:57:51,2018-04-07T07:58:23,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,47.08356,-113.2401,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s1,2017-10-14T14:41:49,2017-10-14T14:47:27,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s10,2017-10-14T19:45:18,2017-10-14T19:45:25,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s100,2017-10-16T01:31:03,2017-10-16T01:32:09,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s101,2017-10-16T01:34:25,2017-10-16T01:36:48,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s102,2017-10-16T01:43:53,2017-10-16T01:45:00,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s103,2017-10-16T01:50:00,2017-10-16T01:50:32,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s104,2017-10-16T03:01:28,2017-10-16T03:02:48,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s105,2017-10-16T03:04:05,2017-10-16T03:06:31,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s106,2017-10-16T03:23:28,2017-10-16T03:23:44,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s107,2017-10-16T03:28:36,2017-10-16T03:30:09,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s108,2017-10-16T07:04:51,2017-10-16T07:18:07,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,47.0581,-113.25021,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec050_Mem072.20171014,Researcher,d33771,d33771s109,2017-10-16T07:20:08,2017-10-16T07:20:39,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.0581,-113.25021,False
