deployment_id,deployment_name,proposed_date_out,proposed_retrieval_date,actual_date_out,retrieval_date,proposed_lat,proposed_long,actual_lat,actual_long,fuzzed,project_id,project_name,sub_project_id,sub_project_name,sub_project_design,plot_name,plot_treatment,camera_failure_details,deployment_notes,bait_type,bait_description,feature,feature_type_methodology,image_resolution_setting,detection_distance,sensitivity_setting,quiet_period_setting,camera_id
"d35944","BAC.TRMR_Rec030_Mem017.20171025","","","2017-10-25","2017-12-01","","","48.08357","-112.72607","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","13.7","","","Rec030"
"d39370","BAC.TRMR_Rec015_Mem002.20180204","","","2018-02-04","2018-03-23","","","48.10987","-112.69101","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","17.4","","","Rec015"
"d39373","BAC.TRMR_Rec026_Mem026.20180204","","","2018-02-04","2018-03-23","","","48.10376","-112.70115","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","16.5","","","Rec026"
"d39384","BAC.TRMR_Rec032_Mem024.20180205","","","2018-02-05","2018-03-25","","","48.06922","-112.73783","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","Camera moved sideways and dropped some in middle of deployment (likely to due wind)","No Bait","","Not Entered","","","12","","","Rec032"
"d39056","BAC.BAND_Rec050_Mem005.20180308","","","2018-03-08","2018-04-18","","","47.06714","-113.26332","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","Rec050"
"d39383","BAC.TRMR_Rec030_Mem044.20180205","","","2018-02-05","2018-03-25","","","48.08375","-112.73743","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","16.5","","","Rec030"
"d39376","BAC.TRMR_Rec041_Mem004.20180204","","","2018-02-04","2018-03-23","","","48.09776","-112.69495","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","12.8","","","Rec041"
"d39057","BAC.BAND_Rec033_Mem020.20180308","","","2018-03-08","2018-04-16","","","47.06325","-113.26340","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","20","","","Rec033"
"d39050","BAC.BAND_Rec051_Mem051.20180308","","","2018-03-08","2018-04-16","","","47.07704","-113.25920","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","12","","","Rec051"
"d39387","BAC.TRMR_Rec002_Mem026.20171025","","","2017-10-25","2017-12-01","","","48.06484","-112.73134","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","11","","","Rec002"
"d39066","BAC.BAND_Rec024_Mem093.20180319","","","2018-03-19","2018-04-16","","","47.09640","-113.22900","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","18.3","","","Rec024"
"d39060","BAC.BAND_Rec038_Mem088.20180308","","","2018-03-14","2018-04-16","","","47.06672","-113.22690","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","27","","","Rec038"
"d39371","BAC.TRMR_Rec020_Mem015.20180204","","","2018-02-04","2018-03-24","","","48.09337","-112.70990","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec020"
"d40273","BAC.TRMR_Rec008_Mem047.20180203","","","2018-02-03","2018-03-23","","","48.12366","-112.69629","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.7","","","Rec008"
"d39380","BAC.TRMR_Rec022_Mem012.20180205","","","2018-02-05","2018-03-25","","","48.06373","-112.72430","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","10","","","Rec022"
"d39062","BAC.BAND_Rec040_Mem016.20180308","","","2018-03-08","2018-04-16","","","47.07516","-113.23940","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","26","","","Rec040"
"d39080","BAC.TRMR_Rec021_Mem086.20171201","","","2017-12-01","2018-02-05","","","48.08920","-112.72081","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","45.7","","","Rec021"
"d39071","BAC.TRMR_Rec008_Mem067.20171130","","","2017-11-30","2018-02-02","","","48.11862","-112.67836","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec008"
"d39059","BAC.BAND_Rec003_Mem053.20180308","","","2018-03-08","2018-04-16","","","47.06193","-113.23701","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","16","","","Rec003"
"d39054","BAC.BAND_Rec009_Mem034.20180308","","","2018-03-08","2018-04-16","","","47.06330","-113.24674","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","20","","","Rec009"
"d39065","BAC.BAND_Rec042_Mem096.20180319","","","2018-03-19","2018-04-16","","","47.09506","-113.21570","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","21","","","Rec042"
"d39067","BAC.BAND_Rec059_Mem094.20180319","","","2018-03-19","2018-04-16","","","47.08356","-113.24007","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","26.5","","","Rec059"
"d39098","BAC.TRMR_Rec013_Mem072.20171203","","","2017-12-03","2018-02-02","","","48.11950","-112.65610","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","23.8","","","Rec013"
"d35946","BAC.TRMR_Rec034_Mem059.20171025","","","2017-10-25","2017-11-30","","","48.11637","-112.66407","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","12.8","","","Rec034"
"d39375","BAC.TRMR_Rec039_Mem014.20180204","","","2018-02-04","2018-03-23","","","48.10604","-112.71241","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","17.4","","","Rec039"
"d39086","BAC.TRMR_Rec007_Mem042.20171202","","","2017-12-02","2018-02-03","","","48.08600","-112.63683","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","14.6","","","Rec007"
"d39064","BAC.BAND_Rec046_Mem092.20180319","","","2018-03-19","2018-04-16","","","47.09514","-113.23820","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec046"
"d39099","BAC.TRMR_Rec056_Mem037.20180202","","","2018-02-02","2018-03-22","","","48.12020","-112.66058","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec056"
"d35957","BAC.TRMR_Rec009_Mem012.20171026","","","2017-10-26","2017-11-30","","","48.11562","-112.69351","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","17.4","","","Rec009"
"d35948","BAC.TRMR_Rec012_Mem061.20171025","","","2017-10-25","2017-11-30","","","48.11821","-112.68311","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","12.8","","","Rec012"
"d35934","BAC.TRMR_Rec023_Mem007.20171024","","","2017-10-24","2017-12-02","","","48.09198","-112.65720","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","Camera knocked sideways by cow on 11/20/17 9:32, but camera still useable.","No Bait","","Not Entered","","","20","","","Rec023"
"d35940","BAC.TRMR_Rec008_Mem023.20171025","","","2017-10-25","2017-11-30","","","48.12448","-112.68587","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","11.9","","","Rec008"
"d39107","BAC.TRMR_Rec048_Mem000.20180203","","","2018-02-03","2018-03-24","","","48.08635","-112.64015","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","20.1","","","Rec048"
"d39089","BAC.TRMR_Rec037_Mem055.20171202","","","2017-12-02","2018-02-03","","","48.09627","-112.68729","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","23.8","","","Rec037"
"d39377","BAC.TRMR_Rec045_Mem038.20180204","","","2018-02-04","2018-03-24","","","48.09013","-112.68723","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","22","","","Rec045"
"d39378","BAC.TRMR_Rec053_Mem060.20180204","","","2018-02-04","2018-03-24","","","48.09959","-112.67498","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","Camera set a little high over a drop-off","No Bait","","Not Entered","","","17","","","Rec053"
"d43203","BAC.TRMR_Rec030_Mem091.20180325","","","2018-03-25","2018-05-20","","","48.07843","-112.73062","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.3","","","Rec030"
"d43191","BAC.TRMR_Rec029_Mem082.20180323","","","2018-03-23","2018-05-20","","","48.10063","-112.69672","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","14.6","","","Rec029"
"d43207","BAC.TRMR_Rec027_Mem089.20180325","","","2018-03-25","2018-05-20","","","48.08287","-112.72222","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","14.6","","","Rec027"
"d39068","BAC.BAND_Rec002_Mem070.20180319","","","2018-03-19","2018-04-16","","","47.08356","-113.24010","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","26.5","","","Rec059"
"d43209","BAC.TRMR_Rec013_Mem061.20180326","","","2018-03-26","2018-05-19","","","48.11493","-112.66042","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","13 m to fence","No Bait","","Not Entered","","","12","","","Rec013"
"d33771","BAC.BAND_Rec050_Mem072.20171014","","","2017-10-14","2017-11-02","","","47.05810","-113.25021","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec050"
"d43181","BAC.TRMR_Rec034_Mem056.20180323","","","2018-03-23","2018-05-19","","","48.12550","-112.69622","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec034"
"d43193","BAC.TRMR_Rec010_Mem030.20180324","","","2018-03-24","2018-03-29","","","48.07862","-112.62955","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Unknown Failure","Camera ran out of battery on 3/27/18","No Bait","","Not Entered","","","25.6","","","Rec010"
"d43184","BAC.TRMR_Rec001_Mem084.20180323","","","2018-03-23","2018-05-19","","","48.11723","-112.67847","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","21.9","","","Rec001"
"d43186","BAC.TRMR_Rec015_Mem045.20180323","","","2018-03-23","2018-05-19","","","48.10738","-112.68583","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","20.1","","","Rec015"
"d43194","BAC.TRMR_Rec048_Mem025.20180324","","","2018-03-24","2018-05-21","","","48.08725","-112.63257","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","21","","","Rec048"
"d43185","BAC.TRMR_Rec054_Mem066.20180323","","","2018-03-23","2018-05-19","","","48.11346","-112.69276","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","22.9","","","Rec054"
"d43206","BAC.TRMR_Rec022_Mem097.20180325","","","2018-03-25","2018-05-20","","","48.07073","-112.71952","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","13.7","","","Rec022"
"d44100","T1AC11","","","2018-05-20","2018-06-15","","","47.15138","-112.43321","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T1AC11"
"d44094","T1AC5","","","2018-05-26","2018-06-14","","","47.14667","-112.46034","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T1AC5"
"d44114","T1WC10","","","2018-05-19","2018-06-16","","","47.14374","-112.31371","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T1WC10"
"d44113","T1WC9","","","2018-05-19","2018-06-15","","","47.12086","-112.31323","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T1WC9"
"d44109","T1WC5","","","2018-05-19","2018-05-28","","","47.13385","-112.29617","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","-No actual detection measured, camera pulled of tree by unknown animal - rest of pics were veg","No Bait","","Not Entered","","","15","","","T1WC5"
"d44115","T1WC11","","","2018-05-20","2018-06-04","","","47.13171","-112.29370","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","Pulled off tree by bear","No Bait","","Not Entered","","","15","","","T1WC11"
"d43204","BAC.TRMR_Rec032_Mem095.20180325","","","2018-03-25","2018-05-20","","","48.06719","-112.73965","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec032"
"d43205","BAC.TRMR_Rec058_Mem098.20180325","","","2018-03-25","2018-05-20","","","48.06353","-112.72871","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","12.8","","","Rec058"
"d43200","BAC.TRMR_Rec047_Mem059.20180324","","","2018-03-24","2018-05-20","","","48.09265","-112.68968","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","13.7","","","Rec047"
"d43199","BAC.TRMR_Rec049_Mem021.20180324","","","2018-03-24","2018-05-20","","","48.09528","-112.66972","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec049"
"d43182","BAC.TRMR_Rec008_Mem086.20180323","","","2018-03-23","2018-04-24","","","48.12484","-112.67845","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Unknown Failure","Camera knocked over on 4/24/18 6:44","No Bait","","Not Entered","","","20.1","","","Rec008"
"d43198","BAC.TRMR_Rec020_Mem080.20180324","","","2000-01-01","2000-01-01","","","48.09926","-112.66170","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec020"
"d43197","BAC.TRMR_Rec007_Mem077.20180324","","","2018-03-24","2018-05-20","","","48.08738","-112.67316","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec007"
"d43201","BAC.TRMR_Rec055_Mem018.20180324","","","2018-03-24","2018-05-20","","","48.10369","-112.67674","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","14.6","","","Rec055"
"d43196","BAC.TRMR_Rec004_Mem079.20180324","","","2018-03-24","2018-05-20","","","48.08270","-112.65933","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","16.5","","","Rec004"
